id,amazon_sku,channel_id,linnworks_code,price_uk,sale_price_uk,price_fr,sale_price_fr,price_de,sale_price_de,price_es,sale_price_es,price_ebay,sale_price_ebay,price_cdiscount,sale_price_cdiscount,prime_date,error
7473,CURPOLKBLU137_FBA,1,CURPOLKBLU137,29.99,24.9,,,,,,,,,,,NULL,Listing  error on line 1424 and Amazon sku CURPOLKBLU137_FBA :DM Price and Amazon UK Prime Price Mismatch..
7474,CURPOLKBLU182,1,CURPOLKBLU182,39.99,24.99,,,,,,,,,,,NULL,Listing  error on line 411 and Channel sku CURPOLKBLU182 :Web Price UK and Amazon UK Price Mismatch..
7475,CURPOLKBLU182_FBA,1,CURPOLKBLU182,39.99,29.9,,,,,,,,,,,NULL,Listing  error on line 1425 and Amazon sku CURPOLKBLU182_FBA :DM Price and Amazon UK Prime Price Mismatch..
7476,CURPOLKBLU228,1,CURPOLKBLU228,49.99,29.99,,,,,,,,,,,NULL,Listing  error on line 412 and Channel sku CURPOLKBLU228 :Web Price UK and Amazon UK Price Mismatch..
7477,CURPOLKBLU228_FBA,1,CURPOLKBLU228,49.99,34.9,,,,,,,,,,,NULL,Listing  error on line 1426 and Amazon sku CURPOLKBLU228_FBA :DM Price and Amazon UK Prime Price Mismatch..
7478,CURPOLKMULT137,1,CURPOLKMULT137,29.99,19.99,,,,,,,,,,,NULL,Listing  error on line 413 and Channel sku CURPOLKMULT137 :Web Price UK and Amazon UK Price Mismatch..
7479,CURPOLKMULT137_FBA,1,CURPOLKMULT137,29.99,24.9,,,,,,,,,,,NULL,Listing  error on line 1427 and Amazon sku CURPOLKMULT137_FBA :DM Price and Amazon UK Prime Price Mismatch..
7480,CURPOLKMULT182,1,CURPOLKMULT182,39.99,24.99,,,,,,,,,,,NULL,Listing  error on line 414 and Channel sku CURPOLKMULT182 :Web Price UK and Amazon UK Price Mismatch..
7481,CURPOLKMULT182_FBA,1,CURPOLKMULT182,39.99,29.9,,,,,,,,,,,NULL,Listing  error on line 1428 and Amazon sku CURPOLKMULT182_FBA :DM Price and Amazon UK Prime Price Mismatch..
7482,CURPOLKMULT228,1,CURPOLKMULT228,49.99,29.99,,,,,,,,,,,NULL,Listing  error on line 415 and Channel sku CURPOLKMULT228 :Web Price UK and Amazon UK Price Mismatch..
7483,CURPOLKMULT228_FBA,1,CURPOLKMULT228,49.99,34.9,,,,,,,,,,,NULL,Listing  error on line 1429 and Amazon sku CURPOLKMULT228_FBA :DM Price and Amazon UK Prime Price Mismatch..
7484,CURPOLKPNK137,1,CURPOLKPNK137,29.99,19.99,,,,,,,,,,,NULL,Listing  error on line 416 and Channel sku CURPOLKPNK137 :Web Price UK and Amazon UK Price Mismatch..
7485,CURPOLKPNK137_FBA,1,CURPOLKPNK137,29.99,24.9,,,,,,,,,,,NULL,Listing  error on line 1430 and Amazon sku CURPOLKPNK137_FBA :DM Price and Amazon UK Prime Price Mismatch..
7486,CURPOLKPNK182,1,CURPOLKPNK182,39.99,24.99,,,,,,,,,,,NULL,Listing  error on line 417 and Channel sku CURPOLKPNK182 :Web Price UK and Amazon UK Price Mismatch..
7487,CURPOLKPNK182_FBA,1,CURPOLKPNK182,39.99,29.9,,,,,,,,,,,NULL,Listing  error on line 1431 and Amazon sku CURPOLKPNK182_FBA :DM Price and Amazon UK Prime Price Mismatch..
7488,CURPOLKPNK228,1,CURPOLKPNK228,49.99,29.99,,,,,,,,,,,NULL,Listing  error on line 418 and Channel sku CURPOLKPNK228 :Web Price UK and Amazon UK Price Mismatch..
7489,CURPOLKPNK228_FBA,1,CURPOLKPNK228,49.99,34.9,,,,,,,,,,,NULL,Listing  error on line 1432 and Amazon sku CURPOLKPNK228_FBA :DM Price and Amazon UK Prime Price Mismatch..
7490,CURPOLKRED137,1,CURPOLKRED137,29.99,19.99,,,,,,,,,,,NULL,Listing  error on line 419 and Channel sku CURPOLKRED137 :Web Price UK and Amazon UK Price Mismatch..
7491,CURPOLKRED137_FBA,1,CURPOLKRED137,29.99,24.9,,,,,,,,,,,NULL,Listing  error on line 1433 and Amazon sku CURPOLKRED137_FBA :DM Price and Amazon UK Prime Price Mismatch..
7492,CURPOLKRED182,1,CURPOLKRED182,39.99,24.99,,,,,,,,,,,NULL,Listing  error on line 420 and Channel sku CURPOLKRED182 :Web Price UK and Amazon UK Price Mismatch..
7493,CURPOLKRED182_FBA,1,CURPOLKRED182,39.99,29.9,,,,,,,,,,,NULL,Listing  error on line 1434 and Amazon sku CURPOLKRED182_FBA :DM Price and Amazon UK Prime Price Mismatch..
7494,CURPOLKRED228,1,CURPOLKRED228,49.99,29.99,,,,,,,,,,,NULL,Listing  error on line 421 and Channel sku CURPOLKRED228 :Web Price UK and Amazon UK Price Mismatch..
7495,CURPOLKRED228_FBA,1,CURPOLKRED228,49.99,34.9,,,,,,,,,,,NULL,Listing  error on line 1435 and Amazon sku CURPOLKRED228_FBA :DM Price and Amazon UK Prime Price Mismatch..
7496,CURRAJBLK4672,1,CURRAJBLK4672,39.99,24.99,,,,,,,,,,,NULL,Listing  error on line 916 and Channel sku CURRAJBLK4672 :Web Price UK and Amazon UK Price Mismatch..
7497,CURRAJBLK4672_FBA,1,CURRAJBLK4672,28.99,28.99,,,,,,,,,,,NULL,Listing  error on line 1867 and Amazon sku CURRAJBLK4672_FBA :DM Price and Amazon UK Prime Price Mismatch..
7498,CURRAJBLK54V,1,CURRAJBLK54,29.99,19.99,,,,,,,,,,,NULL,Listing  error on line 422 and Channel sku CURRAJBLK54V :Web Price UK and Amazon UK Price Mismatch..
7499,CURRAJBLK54V_FBA,1,CURRAJBLK54,23.99,23.99,,,,,,,,,,,NULL,Listing  error on line 1436 and Amazon sku CURRAJBLK54V_FBA :DM Price and Amazon UK Prime Price Mismatch..
7500,CURRAJBLK6672,1,CURRAJBLK6672,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 423 and Channel sku CURRAJBLK6672 :Web Price UK and Amazon UK Price Mismatch..
7501,CURRAJBLK6672_FBA,1,CURRAJBLK6672,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1437 and Amazon sku CURRAJBLK6672_FBA :DM Price and Amazon UK Prime Price Mismatch..
7502,CURRAJBLK90,1,CURRAJBLK90,59.99,34.99,,,,,,,,,,,NULL,NULL
7503,CURRAJBLK90V,1,CURRAJBLK90,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 424 and Channel sku CURRAJBLK90V :Web Price UK and Amazon UK Price Mismatch..
7504,CURRAJBLK90V_FBA,1,CURRAJBLK90,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1438 and Amazon sku CURRAJBLK90V_FBA :DM Price and Amazon UK Prime Price Mismatch..
7505,CURRAJBLU54V,1,CURRAJBLU54,29.99,19.99,,,,,,,,,,,NULL,Listing  error on line 425 and Channel sku CURRAJBLU54V :Web Price UK and Amazon UK Price Mismatch..
7506,CURRAJBLU54V_FBA,1,CURRAJBLU54,23.99,23.99,,,,,,,,,,,NULL,Listing  error on line 1439 and Amazon sku CURRAJBLU54V_FBA :DM Price and Amazon UK Prime Price Mismatch..
7507,CURRAJBLU6672,1,CURRAJBLU6672,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 426 and Channel sku CURRAJBLU6672 :Web Price UK and Amazon UK Price Mismatch..
7508,CURRAJBLU6672_FBA,1,CURRAJBLU6672,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1440 and Amazon sku CURRAJBLU6672_FBA :DM Price and Amazon UK Prime Price Mismatch..
7509,CURRAJBLU90V,1,CURRAJBLU90,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 427 and Channel sku CURRAJBLU90V :Web Price UK and Amazon UK Price Mismatch..
7510,CURRAJBLU90V_FBA,1,CURRAJBLU90,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1441 and Amazon sku CURRAJBLU90V_FBA :DM Price and Amazon UK Prime Price Mismatch..
7511,CURRAJCHO4672,1,CURRAJCHO4672,39.99,24.99,,,,,,,,,,,NULL,Listing  error on line 428 and Channel sku CURRAJCHO4672 :Web Price UK and Amazon UK Price Mismatch..
7512,CURRAJCHO4672_FBA,1,CURRAJCHO4672,28.99,28.99,,,,,,,,,,,NULL,Listing  error on line 1442 and Amazon sku CURRAJCHO4672_FBA :DM Price and Amazon UK Prime Price Mismatch..
7513,CURRAJCHO54,1,CURRAJCHO54,29.99,19.99,,,,,,,,,,,NULL,Listing  error on line 429 and Channel sku CURRAJCHO54 :Web Price UK and Amazon UK Price Mismatch..
7514,CURRAJCHO54V,1,CURRAJCHO54,29.99,19.99,,,,,,,,,,,NULL,Listing  error on line 430 and Channel sku CURRAJCHO54V :Web Price UK and Amazon UK Price Mismatch..
7515,CURRAJCHO54V_FBA,1,CURRAJCHO54,23.99,23.99,,,,,,,,,,,NULL,Listing  error on line 1443 and Amazon sku CURRAJCHO54V_FBA :DM Price and Amazon UK Prime Price Mismatch..
7516,CURRAJCHO6672,1,CURRAJCHO6672,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 431 and Channel sku CURRAJCHO6672 :Web Price UK and Amazon UK Price Mismatch..
7517,CURRAJCHO6672_FBA,1,CURRAJCHO6672,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1444 and Amazon sku CURRAJCHO6672_FBA :DM Price and Amazon UK Prime Price Mismatch..
7518,CURRAJCHO90V,1,CURRAJCHO90,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 432 and Channel sku CURRAJCHO90V :Web Price UK and Amazon UK Price Mismatch..
7519,CURRAJCHO90V_FBA,1,CURRAJCHO90,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1445 and Amazon sku CURRAJCHO90V_FBA :DM Price and Amazon UK Prime Price Mismatch..
7520,CURRAJNAT4654,1,CURRAJNAT4654,29.99,19.99,,,,,,,,,,,NULL,NULL
7521,CURRAJNAT4654_FBA,1,CURRAJNAT4654,23.99,23.99,,,,,,,,,,,NULL,NULL
7522,CURRAJNAT4672,1,CURRAJNAT4672,39.99,24.99,,,,,,,,,,,NULL,Listing  error on line 433 and Channel sku CURRAJNAT4672 :Web Price UK and Amazon UK Price Mismatch..
7523,CURRAJNAT4672_FBA,1,CURRAJNAT4672,28.99,28.99,,,,,,,,,,,NULL,Listing  error on line 1446 and Amazon sku CURRAJNAT4672_FBA :DM Price and Amazon UK Prime Price Mismatch..
7524,CURRAJNAT54V,1,CURRAJNAT54,29.99,19.99,,,,,,,,,,,NULL,Listing  error on line 434 and Channel sku CURRAJNAT54V :Web Price UK and Amazon UK Price Mismatch..
7525,CURRAJNAT54V_FBA,1,CURRAJNAT54,23.99,23.99,,,,,,,,,,,NULL,Listing  error on line 1447 and Amazon sku CURRAJNAT54V_FBA :DM Price and Amazon UK Prime Price Mismatch..
7526,CURRAJNAT6654,1,CURRAJNAT6654,49.99,29.99,,,,,,,,,,,NULL,Listing  error on line 435 and Channel sku CURRAJNAT6654 :Web Price UK and Amazon UK Price Mismatch..
7527,CURRAJNAT6654_FBA,1,CURRAJNAT6654,33.99,33.99,,,,,,,,,,,NULL,Listing  error on line 1448 and Amazon sku CURRAJNAT6654_FBA :DM Price and Amazon UK Prime Price Mismatch..
7528,CURRAJNAT6672,1,CURRAJNAT6672,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 436 and Channel sku CURRAJNAT6672 :Web Price UK and Amazon UK Price Mismatch..
7529,CURRAJNAT6672_FBA,1,CURRAJNAT6672,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1449 and Amazon sku CURRAJNAT6672_FBA :DM Price and Amazon UK Prime Price Mismatch..
7530,CURRAJORG6654,1,CURRAJYEL6654,49.99,29.99,,,,,,,,,,,NULL,NULL
7531,CURRAJORG6654_FBA,1,CURRAJYEL6654,49.99,33.99,,,,,,,,,,,NULL,Listing  error on line 346 and Amazon sku CURRAJORG6654_FBA :DM Price and Amazon UK Prime Price Mismatch..
7532,CURRAJORG6672,1,CURRAJYEL6672,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 439 and Channel sku CURRAJORG6672 :Web Price UK and Amazon UK Price Mismatch..
7533,CURRAJORG6672_FBA,1,CURRAJYEL6672,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1048 and Amazon sku CURRAJORG6672_FBA :DM Price and Amazon UK Prime Price Mismatch..
7534,CURRAJORG90,1,CURRAJYEL90,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 440 and Channel sku CURRAJORG90 :Web Price UK and Amazon UK Price Mismatch..
7535,CURRAJORG90_FBA,1,CURRAJYEL90,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1453 and Amazon sku CURRAJORG90_FBA :DM Price and Amazon UK Prime Price Mismatch..
7536,CURRAJPUR4654,1,CURRAJPUR4654,29.99,19.99,,,,,,,,,,,NULL,NULL
7537,CURRAJPUR4654_FBA,1,CURRAJPUR4654,23.99,23.99,,,,,,,,,,,NULL,NULL
7538,CURRAJPUR4672,1,CURRAJPUR4672,39.99,24.99,,,,,,,,,,,NULL,Listing  error on line 441 and Channel sku CURRAJPUR4672 :Web Price UK and Amazon UK Price Mismatch..
7539,CURRAJPUR4672_FBA,1,CURRAJPUR4672,28.99,28.99,,,,,,,,,,,NULL,Listing  error on line 1454 and Amazon sku CURRAJPUR4672_FBA :DM Price and Amazon UK Prime Price Mismatch..
7540,CURRAJPUR4690,1,CURRAJPUR4690,49.99,29.99,,,,,,,,,,,NULL,Listing  error on line 442 and Channel sku CURRAJPUR4690 :Web Price UK and Amazon UK Price Mismatch..
7541,CURRAJPUR4690_FBA,1,CURRAJPUR4690,33.99,33.99,,,,,,,,,,,NULL,Listing  error on line 1455 and Amazon sku CURRAJPUR4690_FBA :DM Price and Amazon UK Prime Price Mismatch..
7542,CURRAJPUR54,1,CURRAJPUR54,29.99,19.99,,,,,,,,,,,NULL,Listing  error on line 443 and Channel sku CURRAJPUR54 :Web Price UK and Amazon UK Price Mismatch..
7543,CURRAJPUR54_FBA,1,CURRAJPUR54,29.99,23.99,,,,,,,,,,,NULL,Listing  error on line 1456 and Amazon sku CURRAJPUR54_FBA :DM Price and Amazon UK Prime Price Mismatch..
7544,CURRAJPUR6654,1,CURRAJPUR6654,49.99,29.99,,,,,,,,,,,NULL,Listing  error on line 444 and Channel sku CURRAJPUR6654 :Web Price UK and Amazon UK Price Mismatch..
7545,CURRAJPUR6654_FBA,1,CURRAJPUR6654,33.99,33.99,,,,,,,,,,,NULL,Listing  error on line 1457 and Amazon sku CURRAJPUR6654_FBA :DM Price and Amazon UK Prime Price Mismatch..
7546,CURRAJPUR6672,1,CURRAJPUR6672,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 445 and Channel sku CURRAJPUR6672 :Web Price UK and Amazon UK Price Mismatch..
7547,CURRAJPUR6672_FBA,1,CURRAJPUR6672,59.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1458 and Amazon sku CURRAJPUR6672_FBA :DM Price and Amazon UK Prime Price Mismatch..
7548,CURRAJPUR90,1,CURRAJPUR90,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 446 and Channel sku CURRAJPUR90 :Web Price UK and Amazon UK Price Mismatch..
7549,CURRAJPUR90_FBA,1,CURRAJPUR90,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1459 and Amazon sku CURRAJPUR90_FBA :DM Price and Amazon UK Prime Price Mismatch..
7550,CURRAJTEA4654,1,CURRAJTEA4654,29.99,19.99,,,,,,,,,,,NULL,NULL
7551,CURRAJTEA4654_FBA,1,CURRAJTEA4654,23.99,23.99,,,,,,,,,,,NULL,NULL
7552,CURRAJTEA4672,1,CURRAJTEA4672,39.99,29.99,,,,,,,,,,,NULL,NULL
7553,CURRAJTEA4672_FBA,1,CURRAJTEA4672,33.99,33.99,,,,,,,,,,,NULL,NULL
7554,CURRAJTEA4690,1,CURRAJTEA4690,49.99,24.99,,,,,,,,,,,NULL,NULL
7555,CURRAJTEA4690_FBA,1,CURRAJTEA4690,28.99,28.99,,,,,,,,,,,NULL,NULL
7556,CURRAJTEA54V,1,CURRAJTEA54,29.99,19.99,,,,,,,,,,,NULL,Listing  error on line 447 and Channel sku CURRAJTEA54V :Web Price UK and Amazon UK Price Mismatch..
7557,CURRAJTEA54V_FBA,1,CURRAJTEA54,23.99,23.99,,,,,,,,,,,NULL,Listing  error on line 1460 and Amazon sku CURRAJTEA54V_FBA :DM Price and Amazon UK Prime Price Mismatch..
7558,CURRAJTEA6654,1,CURRAJTEA6654,49.99,29.99,,,,,,,,,,,NULL,Listing  error on line 448 and Channel sku CURRAJTEA6654 :Web Price UK and Amazon UK Price Mismatch..
7559,CURRAJTEA6654_FBA,1,CURRAJTEA6654,33.99,33.99,,,,,,,,,,,NULL,Listing  error on line 1461 and Amazon sku CURRAJTEA6654_FBA :DM Price and Amazon UK Prime Price Mismatch..
7560,CURRAJTEA6672,1,CURRAJTEA6672,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 449 and Channel sku CURRAJTEA6672 :Web Price UK and Amazon UK Price Mismatch..
7561,CURRAJTEA6672_FBA,1,CURRAJTEA6672,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1462 and Amazon sku CURRAJTEA6672_FBA :DM Price and Amazon UK Prime Price Mismatch..
7562,CURRAJTEA90V,1,CURRAJTEA90,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 450 and Channel sku CURRAJTEA90V :Web Price UK and Amazon UK Price Mismatch..
7563,CURRAJTEA90V_FBA,1,CURRAJTEA90,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1463 and Amazon sku CURRAJTEA90V_FBA :DM Price and Amazon UK Prime Price Mismatch..
7564,CURRAJYEL6654,1,CURRAJYEL6654,49.99,29.99,,,,,,,,,,,NULL,NULL
7565,CURRAJYEL6654_FBA,1,CURRAJYEL6654,49.99,33.99,,,,,,,,,,,NULL,Listing  error on line 1080 and Amazon sku CURRAJYEL6654_FBA :DM Price and Amazon UK Prime Price Mismatch..
7566,CURRAJYEL6672,1,CURRAJYEL6672,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 452 and Channel sku CURRAJYEL6672 :Web Price UK and Amazon UK Price Mismatch..
7567,CURRAJYEL6672_FBA,1,CURRAJYEL6672,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1082 and Amazon sku CURRAJYEL6672_FBA :DM Price and Amazon UK Prime Price Mismatch..
7568,CURRAJYEL90,1,CURRAJYEL90,59.99,34.99,,,,,,,,,,,NULL,Listing  error on line 453 and Channel sku CURRAJYEL90 :Web Price UK and Amazon UK Price Mismatch..
7569,CURRAJYEL90_FBA,1,CURRAJYEL90,38.99,38.99,,,,,,,,,,,NULL,Listing  error on line 1466 and Amazon sku CURRAJYEL90_FBA :DM Price and Amazon UK Prime Price Mismatch..
7570,CURROSARIOBLOCKMULT-4554.2,1,CURROSARIOBLOCKMULT-4554,59.99,35.99,,,,,,,,,,,NULL,Listing  error on line 455 and Channel sku CURROSARIOBLOCKMULT-4554.2 :Web Price UK and Amazon UK Price Mismatch..
7571,CURROSARIOBLOCKMULT-4554.2_FBA,1,CURROSARIOBLOCKMULT-4554,59.99,40.98,,,,,,,,,,,NULL,Listing  error on line 1468 and Amazon sku CURROSARIOBLOCKMULT-4554.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7572,CURROSARIOBLOCKMULT-4672.2,1,CURROSARIOBLOCKMULT-4672,69.99,47.99,,,,,,,,,,,NULL,Listing  error on line 456 and Channel sku CURROSARIOBLOCKMULT-4672.2 :Web Price UK and Amazon UK Price Mismatch..
7573,CURROSARIOBLOCKMULT-4672.2_FBA,1,CURROSARIOBLOCKMULT-4672,69.99,52.98,,,,,,,,,,,NULL,Listing  error on line 1469 and Amazon sku CURROSARIOBLOCKMULT-4672.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7574,CURROSARIOBLOCKMULT-4690.2,1,CURROSARIOBLOCKMULT-4690,79.99,59.99,,,,,,,,,,,NULL,Listing  error on line 457 and Channel sku CURROSARIOBLOCKMULT-4690.2 :Web Price UK and Amazon UK Price Mismatch..
7575,CURROSARIOBLOCKMULT-4690.2_FBA,1,CURROSARIOBLOCKMULT-4690,79.99,64.98,,,,,,,,,,,NULL,Listing  error on line 1470 and Amazon sku CURROSARIOBLOCKMULT-4690.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7576,CURROSARIOBLOCKMULT-6654.2,1,CURROSARIOBLOCKMULT-6654,89.99,59.99,,,,,,,,,,,NULL,Listing  error on line 458 and Channel sku CURROSARIOBLOCKMULT-6654.2 :Web Price UK and Amazon UK Price Mismatch..
7577,CURROSARIOBLOCKMULT-6654.2_FBA,1,CURROSARIOBLOCKMULT-6654,89.99,64.98,,,,,,,,,,,NULL,Listing  error on line 1471 and Amazon sku CURROSARIOBLOCKMULT-6654.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7578,CURROSARIOBLOCKMULT-6672.2,1,CURROSARIOBLOCKMULT-6672,99.99,71.99,,,,,,,,,,,NULL,Listing  error on line 459 and Channel sku CURROSARIOBLOCKMULT-6672.2 :Web Price UK and Amazon UK Price Mismatch..
7579,CURROSARIOBLOCKMULT-6672.2_FBA,1,CURROSARIOBLOCKMULT-6672,99.99,76.98,,,,,,,,,,,NULL,Listing  error on line 1472 and Amazon sku CURROSARIOBLOCKMULT-6672.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7580,CURROSARIOBLOCKMULT-6690.2,1,CURROSARIOBLOCKMULT-6690,119.99,83.99,,,,,,,,,,,NULL,Listing  error on line 919 and Channel sku CURROSARIOBLOCKMULT-6690.2 :Web Price UK and Amazon UK Price Mismatch..
7581,CURROSARIOBLOCKMULT-6690.2_FBA,1,CURROSARIOBLOCKMULT-6690,119.99,88.98,,,,,,,,,,,NULL,Listing  error on line 1870 and Amazon sku CURROSARIOBLOCKMULT-6690.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7582,CURROSARIOBLOCKMULT-9054.2,1,CURROSARIOBLOCKMULT-9054,119.99,83.99,,,,,,,,,,,NULL,Listing  error on line 460 and Channel sku CURROSARIOBLOCKMULT-9054.2 :Web Price UK and Amazon UK Price Mismatch..
7583,CURROSARIOBLOCKMULT-9054.2_FBA,1,CURROSARIOBLOCKMULT-9054,119.99,88.98,,,,,,,,,,,NULL,Listing  error on line 1473 and Amazon sku CURROSARIOBLOCKMULT-9054.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7584,CURROSARIOBLOCKMULT-9072.2,1,CURROSARIOBLOCKMULT-9072,139.99,95.99,,,,,,,,,,,NULL,NULL
7585,CURROSARIOBLOCKMULT-9072.2_FBA,1,CURROSARIOBLOCKMULT-9072,139.99,100.98,,,,,,,,,,,NULL,Listing  error on line 1474 and Amazon sku CURROSARIOBLOCKMULT-9072.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7586,CURROSARIOBLOCKMULT-9090.2,1,CURROSARIOBLOCKMULT-9090,149.99,107.99,,,,,,,,,,,NULL,NULL
7587,CURROSARIOBLOCKMULT-9090.2_FBA,1,CURROSARIOBLOCKMULT-9090,149.99,112.98,,,,,,,,,,,NULL,Listing  error on line 1475 and Amazon sku CURROSARIOBLOCKMULT-9090.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7588,CURROSARIOBLOCKMULT-TIE.2,1,CURROSARIOBLOCKMULT-TIE,9.99,5.99,,,,,,,,,,,NULL,Listing  error on line 1103 and Channel sku CURROSARIOBLOCKMULT-TIE.2 :Web Price UK and Amazon UK Price Mismatch..
7589,CURROSARIOBLOCKMULT-TIE.2_FBA,1,CURROSARIOBLOCKMULT-TIE,9.99,7.99,,,,,,,,,,,NULL,Listing  error on line 1476 and Amazon sku CURROSARIOBLOCKMULT-TIE.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7590,CURROSARIOBLOCKREDBLU-4554.2,1,CURROSARIOBLOCKREDBLU-4554,59.99,35.99,,,,,,,,,,,NULL,Listing  error on line 464 and Channel sku CURROSARIOBLOCKREDBLU-4554.2 :Web Price UK and Amazon UK Price Mismatch..
7591,CURROSARIOBLOCKREDBLU-4554.2_FBA,1,CURROSARIOBLOCKREDBLU-4554,59.99,40.98,,,,,,,,,,,NULL,Listing  error on line 1106 and Amazon sku CURROSARIOBLOCKREDBLU-4554.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7592,CURROSARIOBLOCKREDBLU-4672.2,1,CURROSARIOBLOCKREDBLU-4672,69.99,47.99,,,,,,,,,,,NULL,Listing  error on line 465 and Channel sku CURROSARIOBLOCKREDBLU-4672.2 :Web Price UK and Amazon UK Price Mismatch..
7593,CURROSARIOBLOCKREDBLU-4672.2_FBA,1,CURROSARIOBLOCKREDBLU-4672,69.99,52.98,,,,,,,,,,,NULL,Listing  error on line 1108 and Amazon sku CURROSARIOBLOCKREDBLU-4672.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7594,CURROSARIOBLOCKREDBLU-4690.2,1,CURROSARIOBLOCKREDBLU-4690,79.99,59.99,,,,,,,,,,,NULL,Listing  error on line 466 and Channel sku CURROSARIOBLOCKREDBLU-4690.2 :Web Price UK and Amazon UK Price Mismatch..
7595,CURROSARIOBLOCKREDBLU-4690.2_FBA,1,CURROSARIOBLOCKREDBLU-4690,79.99,64.98,,,,,,,,,,,NULL,Listing  error on line 1110 and Amazon sku CURROSARIOBLOCKREDBLU-4690.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7596,CURROSARIOBLOCKREDBLU-6654.2,1,CURROSARIOBLOCKREDBLU-6654,89.99,59.99,,,,,,,,,,,NULL,Listing  error on line 467 and Channel sku CURROSARIOBLOCKREDBLU-6654.2 :Web Price UK and Amazon UK Price Mismatch..
7597,CURROSARIOBLOCKREDBLU-6654.2_FBA,1,CURROSARIOBLOCKREDBLU-6654,89.99,64.98,,,,,,,,,,,NULL,Listing  error on line 1112 and Amazon sku CURROSARIOBLOCKREDBLU-6654.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7598,CURROSARIOBLOCKREDBLU-6672.2,1,CURROSARIOBLOCKREDBLU-6672,99.99,71.99,,,,,,,,,,,NULL,Listing  error on line 468 and Channel sku CURROSARIOBLOCKREDBLU-6672.2 :Web Price UK and Amazon UK Price Mismatch..
7599,CURROSARIOBLOCKREDBLU-6672.2_FBA,1,CURROSARIOBLOCKREDBLU-6672,99.99,76.98,,,,,,,,,,,NULL,Listing  error on line 1114 and Amazon sku CURROSARIOBLOCKREDBLU-6672.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7600,CURROSARIOBLOCKREDBLU-6690.2,1,CURROSARIOBLOCKREDBLU-6690,119.99,83.99,,,,,,,,,,,NULL,Listing  error on line 469 and Channel sku CURROSARIOBLOCKREDBLU-6690.2 :Web Price UK and Amazon UK Price Mismatch..
7601,CURROSARIOBLOCKREDBLU-6690.2_FBA,1,CURROSARIOBLOCKREDBLU-6690,119.99,88.98,,,,,,,,,,,NULL,Listing  error on line 1116 and Amazon sku CURROSARIOBLOCKREDBLU-6690.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
7602,CURROSARIOBLOCKREDBLU-9054.2,1,CURROSARIOBLOCKREDBLU-9054,119.99,83.99,,,,,,,,,,,NULL,Listing  error on line 470 and Channel sku CURROSARIOBLOCKREDBLU-9054.2 :Web Price UK and Amazon UK Price Mismatch..
7603,CURROSARIOBLOCKREDBLU-9054.2_FBA,1,CURROSARIOBLOCKREDBLU-9054,119.99,88.98,,,,,,,,,,,NULL,Listing  error on line 1118 and Amazon sku CURROSARIOBLOCKREDBLU-9054.2_FBA :DM Price and Amazon UK Prime Price Mismatch..
