id,item_number,item_title,barcode_number,category_name,supp_name,supp_id,heights,widths,depths,weights
8036,FLUBLANK-D,Fleece - Underblanket - Double (MP1119C),5.05597E+12,Mattress Protection,FEICHENG,942a084e-f9ed-4791-96c9-363df90dc097,10.5,26,36,1070
8037,FLUBLANK-S,Fleece - Underblanket -  Single (MP1119A),5.05597E+12,Mattress Protection,FEICHENG,942a084e-f9ed-4791-96c9-363df90dc097,8,26,36,1070
8038,FLUBLANK-SD,Fleece - Underblanket -   Small Double (MP1119B),5.05597E+12,Mattress Protection,FEICHENG,942a084e-f9ed-4791-96c9-363df90dc097,10,26,36,1070
8039,FLUBLANK-SK,Fleece - Underblanket - Super King (MP1119E),5.05597E+12,Mattress Protection,FEICHENG,942a084e-f9ed-4791-96c9-363df90dc097,15,26,36,1070
8040,FOLKRUGMUL120170,Rug - Folk - Multi - 120 x 170 cm (RU1297B),5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,16,16,150,4000
8041,FOLKRUGMUL150R,Rug - Folk - Multi - 150 cm Round (RU1297D),5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,17,17,162,8350
8042,FOLKRUGMUL160230,Rug - Folk - Multi - 160 x 230 cm (RU1297C),5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,14,14,122,4250
8043,FOLKRUGMUL66200,Rug - Folk - Multi - 66 x 200 cm Runner (RU1297A),5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,15,15,71,2750
8044,D0-XCPS-BUS3-MADE,Duck Feather - Pillow Pair - Standard 19x29 (DP1150) (PREMADE),X000OATE79,Pillows,KINGSUN/JINLIFA,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,5,45,70,2360
8045,DFDPILLOWPAIR-MADE,Duck Feather & Down - Pillow Pair - Standard 19x29 (DP1153) (PREMADE),5.05597E+12,Pillows,HOMESCAPESUK,67c67f18-667a-4da8-abc8-1dcd38deb73e,5,46,65,2360
8046,DUPILLOWPAIR-MADE,Goose Feather & Down - Pillow Pair - Standard (DP1158) (PREMADE),5.05597E+12,Pillows,KINGSUN/JINLIFA,efc0f966-a2e7-41ec-9d1c-b8c407a74d4a,5,55,75,2350
8047,MFPILLOWP-MADE,Microfibre - Pillow - Standard - Pair - 19x29 (DP1162) (PREMADE),X000OJ54WT,Pillows,HOMESCAPESUK,67c67f18-667a-4da8-abc8-1dcd38deb73e,20,45,70,1810
8048,CCTS01WHT28,Small Faux Cactus with White Buds in Cement effect Pot (AP1400),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8049,CCTS02RED17,Small Faux Round Cactus with Red Bud in Cement effect Pot (AP1401),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8050,CCTS03GRN15,Small Faux Round Cactus with Red Bud in Cement effect Pot (AP1402),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8051,HYD01CRM38,Small Cream Potted Hydrangea in Cream Mat Pot (AP1397A),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8052,HYD01PNK38,Small Soft Pink Potted Hydrangea in Black Mat Pot (AP1397B),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8053,ORCH01PNK60,Medium Oriental Style Pink Orchid in Black Mat Pot (AP1380C),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8054,ORCH01PUR60,Medium Oriental Style Purple Orchid in Black Mat Pot (AP1380B),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8055,ORCH01WHT60,Medium Oriental Style White Orchid in Black Mat Pot (AP1380A),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8056,ORCH02PUR70,Large Purple Orchid with Black Mat Pot (AP1381A),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8057,ORCH02WHT70,Large White Orchid with Black Mat Pot (AP1381B),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8058,ORCH03PNK60,Medium Size Pink Orchid with Natural Base (AP1382B),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8059,ORCH03WHT60,Medium Size White Orchid with Natural Base (AP1382A),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8060,ORCH04WHT60,Large White Orchid with Round Black Mat Pot (AP1383A),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8061,ORCH05PNK60,Large Pink Orchid with Round Cream Pot (AP1383B),5.05597E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8062,ORCH06WHT60,Medium Size White Orchid with Natural Green Buds and Black Pot (AP1384),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8063,ORCH07PNK70,Large Pink Orchid with Natural Green Buds and Black Mat Pot (AP1385),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8064,ORCH08PUR70,Large Purple Orhid with Natural Green Buds in Black Square Pot (AP1386),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8065,ORCH09PNK45,Oriental Style Pink Orchid with Large Green Leaves and Natural Buds in Black Mat Pot (AP1387),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8066,ORCH10PNK31,Small Oriental Style Pink Orchid in Black Mat Pot (AP1388),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8067,ORCH11PNK32,Small Oriental Style Dusty Pink Orchid in Black Mat Pot (AP1389),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8068,ORCH12RED33,Small Oriental Style Red and Orange Orchid with Black Mat Pot (AP1390),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8069,ORCH13WHT30,Small Style White Orchid with Black Mat Pot (AP1391),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8070,ORCH14WHT36,Small Oriental Style White Orchid with Natural Leaves and Black Pot (AP1392),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8071,ORCH15PNK36,Small Oriental Style Cerise Orchid with Natural Leaves and Black Pot (AP1393),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8072,ORCH16PNK40,Medium Size Soft Pink Orchid with Cream Pot (AP1394),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8073,ORCH17YLW38,Small Oriental Style Yellow Orchid with Black Mat Pot (AP1395),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8074,ORCH18PNK38,Small Oriental Style Soft Pink Orchid with Natural Leaves and Black Mat Pot (AP1396),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8075,PNY01CRM48,Medium Cream Potted Peony in Matching Cream Mat Pot (AP1398A),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8076,PNY01PNK48,Medium Pink Potted Peony in Black Mat Pot (AP1399B),5.06E+12,Plants,TB-FUZHOUL,76a4c7ee-f110-47ee-8b48-46d53b6318b7,0,0,0,0
8077,POUFFECUGRN7023,Forest Green Knitted Cotton Large Round Pouffe Footstool 70 x 23cm (SF1664C),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8078,POUFFECUHPNK3535,Hot Pink Knitted Cotton Pouffe Footstool Cube 35 x 35 x 35cm (SF1670B),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8079,POUFFECUHPNK3540,Hot Pink Knitted Cotton Pouffe Footstool Round 35 x 40cm (SF1670A),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8080,POUFFECUHPNK7023,Hot Pink Knitted Cotton Large Round Pouffe Footstool 70 x 23cm (SF1670C),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8081,POUFFECULIN3535,Linen Knitted Cotton Pouffe Footstool Cube 35 x 35 x 35cm (SF1667B),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8082,POUFFECULIN3540,Linen Knitted Cotton Pouffe Footstool Round 35 x 40cm (SF1667A),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8083,POUFFECULIN7023,Linen Knitted Cotton Large Round Pouffe Footstool 70 x 23cm (SF1667C),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8084,POUFFECUPLM353535,Plum Knitted Cotton Pouffe Footstall Cube 35 x 35 x 35cm (SF1661B),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8085,POUFFECUPLM3540,Plum Knitted Cotton Pouffe Footstool Round 35 x 40cm (SF1661A),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8086,POUFFECUPLM7023,Plum Knitted Cotton Large Round Pouffe Footstool 70 x 23cm (SF1661C),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8087,POUFFECUPUR7023,Deep Purple Knitted Cotton Large Round Pouffe Foostool 70 x 23cm (SF1676C),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8088,POUFFECUTGRN3535,Teal Green Knitted Cotton Pouffe Footstool Cube 35 x 35 x 35cm (SF1673B),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8089,POUFFECUTGRN3540,Teal Green Knitted Cotton Pouffe Footstool Round 35 x 40cm (SF1673A),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8090,POUFFECUTGRN7023,Teal Green Knitted Cotton Large Round Pouffe Footstool 70 x 23cm (SF1673C),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8091,STOOLKNITGRN32RO,Forest Green Knitted Footstool with Tripod Wooden Legs (SF1664D),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8092,STOOLKNITGRN62RO,Forest Green Knitted Footstool with Wooden Legs Large 62 x 62 x 30cm (SF1664E),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8093,STOOLKNITHPNK32RO,Hot Pink Knitted Footstool with Tripod Wooden Legs (SF1670D),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8094,STOOLKNITHPNK62RO,Hot Pink Knitted Foostool with Wooden Legs 62 x 62 x 30cm (SF1670E),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8095,STOOLKNITLIN32RO,Linen Knitted Footstool with Tripod Wooden Legs (SF1667D),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8096,STOOLKNITLIN62RO,Linen Knitted Foostool with Wooden Legs Large 62 x 62 x 30cm (SF1667E),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8097,STOOLKNITPLM32RO,Plum Knitted Footstool with Tripod Wooden Legs (SF1661D),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8098,STOOLKNITPLM62RO,Plum Knitted Footstool with Wooden Legs Large 62 x 62 x 30cm (SF1661E),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8099,STOOLKNITPUR32RO,Deep Purple Knitted Foostool with Tripod Wooden Legs (SF1676D),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8100,STOOLKNITPUR62RO,Deep Purple Knitted Foostool with Wooden Legs 62 x 62 x 30cm (SF1676E),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8101,STOOLKNITTGRN32RO,Teal Green Knitted Footstool with Tripod Wooden Legs (SF1673D),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8102,STOOLKNITTGRN62RO,Teal Green Knitted Footstool with Wooden Legs 62 x 62 x 30cm (SF1673E),5.05597E+12,Pouffes & Bean Bags,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8103,HLEACUSCHEBEI,"Hair Leather - Cushion Cover - Beige 18x18""  (SF1641)",5.05597E+12,Cushion - Decorative,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,23,23,4,0
8104,HLEACUSCHEBEI-2,"Hair Leather -Cushion Cover - Large check Beige 18x18""  (SF1644)",5.05597E+12,Cushion - Decorative,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,23,23,4,0
8105,SUELEACUSGREY,"Suede Leather - Cushion Cover - Grey 18x18""  (SF1632)",5.05597E+12,Cushion - Decorative,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,23,23,4,0
8106,SULEACUSBLACK,"Suede Leather - Cushion Cover - Black 18""x18 (SF1635)",5.05597E+12,Cushion - Decorative,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,23,23,4,0
8107,SULEACUSCAMEL,"Suede Leather - Cushion Cover - Camel 18x18""  (SF1626)",5.05597E+12,Cushion - Decorative,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,23,23,4,0
8108,SULEACUSCHOC,"Suede Leather - Cushion Cover - Chocolate 18x18""  (SF1623)",5.05597E+12,Cushion - Decorative,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,23,23,4,0
8109,SULEACUSCREAM,"Suede Leather - Cushion Cover - Cream 18x18""  (SF1629)",5.05597E+12,Cushion - Decorative,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,23,23,4,0
8110,SULEACUSNAVY,"Suede Leather - Cushion Cover - Navy 18x18""  (SF1620)",5.05597E+12,Cushion - Decorative,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,23,23,4,0
8111,SLBASKBLK01,"Suede Leather - Cushion Cover - Check Black 18x18""  (SF1638)",5.05597E+12,Cushion - Decorative,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,23,23,4,0
8112,FL95738,"Faux Red Frosted Berry Garland, 180cm (CA1159)",5.05597E+12,Plants,FLORELLE,df01c62a-5677-4fa7-a729-0f559d72ff9f,0,0,0,0
8113,FL95797,"Faux Mistletoe Poinsettia with Gold Glitter and Grave Pot, 30cm (CA1160)",5.05597E+12,Plants,FLORELLE,df01c62a-5677-4fa7-a729-0f559d72ff9f,0,0,0,0
8114,FL95801,"Faux Poinsettia and Rose Grave Pot, 30cm (CA1161)",5.05597E+12,Plants,FLORELLE,df01c62a-5677-4fa7-a729-0f559d72ff9f,0,0,0,0
8115,FL95810,"Faux Mistletoe and Red Poinsettia Grave Pot, 30cm (CA1162)",5.05597E+12,Plants,FLORELLE,df01c62a-5677-4fa7-a729-0f559d72ff9f,0,0,0,0
8116,RUSOLCHENDGRY110,"Chenille Plain Cotton Extra Large Rug Dark Grey, 110 x 170cm (RU1247)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8117,RUSOLCHENDGRY45,"Chenille Plain Cotton Small Rug Dark Grey, 45 x 70cm (RU1223)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8118,RUSOLCHENDGRY60,"Chenille Plain Cotton Medium Size Rug Dark Grey, 60 x 100cm (RU1224)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8119,RUSOLCHENDGRY66,"Chenille Plain Cotton Rug Runner Dark Grey, 66 x 200cm (RU1246)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8120,RUSOLCHENDGRY90,"Chenille Plain Cotton Large Rug Dark Grey, 90 x 150cm (RU1244)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8121,RUSOLCHENDOLV110,"Chenille Plain Cotton Extra Large Dark Olive, 110 x 170cm (RU1316)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8122,RUSOLCHENDOLV45,"Chenille Plain Cotton Small Rug Dark Olive, 45 x 70cm (RU1312)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8123,RUSOLCHENDOLV60,"Chenille Plain Cotton Medium Size Rug Dark Olive, 60 x 100cm (RU1313)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8124,RUSOLCHENDOLV66,"Chenille Plain Cotton Rug Runner Dark Olive, 66 x 200cm (RU1315)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8125,RUSOLCHENDOLV90,"Chenille Plain Cotton Large Rug Dark Olive, 90 x 150cm (RU1314)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8126,RUSOLCHENLGRY110,"Chenille Plain Cotton Extra Large Rug Light Grey, 110 x 170cm (RU1306)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8127,RUSOLCHENLGRY45,"Chenille Plain Cotton Small Rug Light Grey, 45 x 70cm (RU1249)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8128,RUSOLCHENLGRY60,"Chenille Plain Cotton Medium Size Rug Light Grey, 60 x 100cm (RU1271)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8129,RUSOLCHENLGRY66,"Chenille Plain Cotton Rug Runner Light Grey, 66 x 200cm (RU1305)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8130,RUSOLCHENLGRY90,"Chenille Plain Cotton Large Rug, Light Grey, 90 x 150cm (RU1304)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8131,RUSOLCHENMUST110,"Chenille Plain Cotton Extra Large Rug Mustard, 110 x 170cm (RU1311)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8132,RUSOLCHENMUST45,"Chenille Plain Cotton Small Rug Mustard, 45 x 70cm (RU1307)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8133,RUSOLCHENMUST60,"Chenille Plain Cotton Medium Size Rug Mustard, 60 x 100cm (RU1308)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8134,RUSOLCHENMUST66,"Chenille Plain Cotton Rug Runner Mustard, 66 x 200cm (RU1310)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8135,RUSOLCHENMUST90,Chenille Plain Cotton Large Rug Mustard 90 x 150cm (RU1309),5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8136,RUSOLCHENTEGRN110,"Chenille Plain Cotton Extra Large Rug Teal Green, 110 x 170cm (RU1321)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8137,RUSOLCHENTEGRN45,"Chenille Plain Cotton Small Rug Teal Green, 45 x70cm (RU1317)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8138,RUSOLCHENTEGRN60,"Chenille Plain Cotton Medium Size Rug Teal Green, 60 x 100cm (RU1318)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8139,RUSOLCHENTEGRN66,"Chenille Plain Cotton Rug Runner Teal Green, 66 x 200cm (RU1320)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8140,RUSOLCHENTEGRN90,"Chenille Plain Cotton Large Teal Green, 90 x 150cm (RU1319)",5.05597E+12,Rugs,THREEANG,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0,0,0,0
8141,CURRAJCHGRY5454,"Cotton Rajput Ribbed Charcoal Grey Curtain Pair, 54 x 54"" Drop (SF1697A)",5.05597E+12,Curtains,Three Angels,367ea0bd-965e-47e4-b09f-7667003582e1,0,0,0,0
8142,CURRAJCHGRY6672,"Cotton Rajput Ribbed Charcoal Grey Curtain Pair, 66 x 72"" Drop (SF1697B)",5.05597E+12,Curtains,Three Angels,367ea0bd-965e-47e4-b09f-7667003582e1,0,0,0,0
8143,CURRAJCHGRY6690,"Cotton Rajput Ribbed Charcoal Grey Curtain Pair, 66 x 90"" Drop (SF1697C)",5.05597E+12,Curtains,Three Angels,367ea0bd-965e-47e4-b09f-7667003582e1,0,0,0,0
8144,CURRAJDOLV5454,"Cotton Rajput Ribbed Dark Olive Curtain Pair 54 x 54"" Drop (SF1733A)",5.05597E+12,Curtains,Three Angels,367ea0bd-965e-47e4-b09f-7667003582e1,0,0,0,0
8145,CURRAJDOLV6672,"Cotton Rajput Ribbed Dark Olive Curtain Pair 66 x 72"" Drop (SF1733B)",5.05597E+12,Curtains,Three Angels,367ea0bd-965e-47e4-b09f-7667003582e1,0,0,0,0
8146,CURRAJDOLV6690,"Cotton Rajput Ribbed Dark Olive Curtain Pair 66 x 90"" Drop (SF1733C)",5.05597E+12,Curtains,Three Angels,367ea0bd-965e-47e4-b09f-7667003582e1,0,0,0,0
8147,CURRAJMUST5454,"Cotton Rajput Ribbed Mustard Curtain Pair, 54 x 54"" Drop (SF1709A)",5.05597E+12,Curtains,Three Angels,367ea0bd-965e-47e4-b09f-7667003582e1,0,0,0,0
8148,CURRAJMUST6672,"Cotton Rajput Ribbed Mustard Curtain Pair, 66 x 72"" Drop (SF1709B)",5.05597E+12,Curtains,Three Angels,367ea0bd-965e-47e4-b09f-7667003582e1,0,0,0,0
8149,CURRAJMUST6690,"Cotton Rajput Ribbed Mustard Curtain Pair, 66 x 90"" Drop (SF1709C)",5.05597E+12,Curtains,Three Angels,367ea0bd-965e-47e4-b09f-7667003582e1,0,0,0,0
8150,CURRAJPINK5454,"Cotton Rajput Ribbed Pink Curtain Pair, 54 x 54"" Drop (SF1721A)",5.05597E+12,Curtains,Three Angels,367ea0bd-965e-47e4-b09f-7667003582e1,0,0,0,0
8151,CURRAJPINK6672,"Cotton Rajput Ribbed Pink Curtain Pair, 66 x 72"" Drop (SF1721B)",5.05597E+12,Curtains,Three Angels,367ea0bd-965e-47e4-b09f-7667003582e1,0,0,0,0
8152,CURRAJPINK6690,"Cotton Rajput Ribbed Pink Curtain Pair 66 x 90"" Drop (SF1721C)",5.05597E+12,Curtains,Three Angels,367ea0bd-965e-47e4-b09f-7667003582e1,0,0,0,0
8153,CVCUSTEAL-6060,Crushed Velvet Cushion Cover - Teal 60 x 60cm (SF1682B) (SF1682B),,Default,HOMEX,e1278212-31a7-46d2-a50c-ca7c167777c2,0,0,0,0
8154,EMCURDGRY-4554,Embossed (Herringbone) Curtain Pair - Pencil Pleat - Dark Grey - 45 x 54 (SF1653A) (SF1653A),,Default,HOMEX,e1278212-31a7-46d2-a50c-ca7c167777c2,0,0,0,0
8155,EMCURDGRY-4572,Embossed (Herringbone) Curtain Pair - Pencil Pleat - Dark Grey - 45 x 72 (SF1653B) (SF1653B),,Default,HOMEX,e1278212-31a7-46d2-a50c-ca7c167777c2,0,0,0,0
8156,EMCURDGRY-4590,Embossed (Herringbone) Curtain Pair - Pencil Pleat - Dark Grey - 45 x 90 (SF1653C (SF1653C),,Default,HOMEX,e1278212-31a7-46d2-a50c-ca7c167777c2,0,0,0,0
8157,EMCURDGRY-6554,Embossed (Herringbone) Curtain Pair - Pencil Pleat - Dark Grey - 65 x 54 (SF1653D) (SF1653D),,Default,HOMEX,e1278212-31a7-46d2-a50c-ca7c167777c2,0,0,0,0
8158,EMCURDGRY-6572,Embossed (Herringbone) Curtain Pair - Pencil Pleat - Dark Grey - 65 x 72 (SF1653E) (SF1653E),,Default,HOMEX,e1278212-31a7-46d2-a50c-ca7c167777c2,0,0,0,0
8159,EMCURDGRY-6590,Embossed (Herringbone) Curtain Pair - Pencil Pleat - Dark Grey - 65 x 90 (SF1653F) (SF1653F),,Default,HOMEX,e1278212-31a7-46d2-a50c-ca7c167777c2,0,0,0,0
8160,EMCURDGRY-9054,Embossed (Herringbone) Curtain Pair - Pencil Pleat - Dark Grey - 90 x 54 (SF1653G) (SF1653G),,Default,HOMEX,e1278212-31a7-46d2-a50c-ca7c167777c2,0,0,0,0
8161,EMCURDGRY-9072,Embossed (Herringbone) Curtain Pair - Pencil Pleat - Dark Grey - 90 x 72 (SF1653H) (SF1653H),,Default,HOMEX,e1278212-31a7-46d2-a50c-ca7c167777c2,0,0,0,0
