id,purchase_id,supplier_id,stock_itemid,item_sku,item_title,invoice_currency,quantity,tax,cost,purchase_price,purchase_date
4541,daf2054d-7d2d-4aa0-8dab-22ff6467df99,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,3b25a0ee-354a-4c4d-bd87-6c5272843414,KTSOLIDPURAP,Solid - Purple - Apron (KT1532A),EUR,84,0,190.68,2.27,12/20/2017
4542,4e619cc1-53ee-4f3b-87fe-265193421c93,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,40255426-f063-4817-86d4-c2fd71402f19,TCSOLIDORNG5490,Solid - Orange - Table Cloth - 54x90 (KT1237C),EUR,92,0,522.56,5.68,12/20/2017
4543,d228d431-74f3-4f03-b642-300eb473989a,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,f4d45a05-d810-48ae-bb22-cabd0e6b5451,CUSOLIDGRN6060,Solid - Green - Cushion Cover - 60 x 60 cm (KT1340C),EUR,94,0,196.46,2.09,12/20/2017
4544,880a2f05-7f06-4741-b9b4-336bc31a72c8,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,3e0239e7-c4be-48a7-a012-f89fe0abaab1,CUSOLIDMAU4545,Solid - Mauve - FILLED Cushion  - 45 x 45 cm (KT1545B),EUR,200,0,282,1.41,12/20/2017
4545,635da513-4abd-4159-8851-60d0d4dc67b5,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,da5626a7-f9f6-4306-b26e-881035ea2a7d,200FITTEDPINK-D,200TC - Fitted Sheet - Pink - Double - Plain (BL1105B),EUR,40,0,289.2,7.23,12/20/2017
4546,f44c34d5-b318-42ac-a4d4-658340742041,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,09bdd10f-80ce-4a57-96f3-d5a424f24ab0,CUSOLIDBEI6060,Solid - Beige - Cushion Cover - 60 x 60 cm (KT1347C),EUR,164,0,342.76,2.09,12/20/2017
4547,ab76a930-f483-40ff-b0f7-75fec61a8927,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,3834bb37-3369-48cc-bfc3-9d3647fd380f,PM2CHOCO,Solid - Chocolate - Placemat - 2 Pcs (KT1199),EUR,100,0,160,1.6,12/20/2017
4548,9ba5fb9a-9449-4bea-8191-7d2bed827e77,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,053144eb-0740-4ffc-ac20-36d210923869,CUSOLIDWHI6060,Solid - White - Cushion Cover - 60 x 60 cm (SF1492E),EUR,82,0,171.38,1.92,12/20/2017
4549,1c84bc80-92f9-4623-8e71-8eaf2e503f31,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,7a8201aa-4c61-483d-892b-7e902f8b87d3,KTSOLIDWHTAP,Solid - White - Apron (KT1616),EUR,165,0,374.55,2.27,12/20/2017
4550,d0c24b93-0e03-47f5-b9f8-a8e3ea1c888a,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,32b78214-a20a-47e4-9dfb-f7da9d7c5c49,CUPOLKAPNK3050,Polka - Pink - FILLED Cushion  - 30 x 50 cm (KT1363C),EUR,100,0,131,1.31,12/20/2017
4551,fccf96a2-ce9e-44c2-9772-b990487f09a4,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,00fcb4d6-8c84-47a8-ba2b-f34f7aeab8a8,TH003A1,"Throw - Gingham Check - Blue White - 150 x 200cm (59 x 79"") (SF1161A)",EUR,30,0,243.9,8.13,12/20/2017
4552,3667f931-9bba-4627-a016-bbc09d2a0873,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,9bad00d5-7e5b-4255-a7c4-4d078fd11473,200DEEPFITPLUM-S,200TC - Deep Fitted Sheet - Plum -  Single - Plain (BL1115A),EUR,20,0,151,7.55,12/20/2017
4553,db4d901e-7d5d-47f9-be13-c3936494d201,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,7ff220b4-4e7c-4e44-8ec0-394780dc014a,CUSOLIDBLK4545,Solid - Black - Cushion Cover - 45 x 45 cm (KT1337B),EUR,102,0,143.82,1.41,12/20/2017
4554,23339fd4-6fa8-4ac9-a390-c948e1750d8a,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,0c7b61a3-7362-4f98-b347-5660fb380c5e,330DUVSETVIOLETSK,330TC - Duvet Cover Set - Violet - Super King (BL1234D),EUR,21,0,456.96,21.76,12/20/2017
4555,0ddfbc64-37c2-4729-a174-cd5bcf6523d5,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,22418f95-8068-4623-b460-22916b1b0e0d,KTSOLIDBLKAP,Solid - Black - Apron (KT1614),EUR,80,0,181.6,2.27,12/20/2017
4556,b2885926-03d1-40d8-b38c-d28857e3309b,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,67ed34f4-de4b-4dab-bd96-d91cf5aed936,200DUVETBLK-SK,200TC - Duvet Cover Set - Black - Super King (BL1128D),EUR,40,0,760,19,12/20/2017
4557,89bae11e-a7f9-4e88-a413-f0c78778a800,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,1b866150-6b31-4f77-8627-df6ac14c6f8f,CUSOLIDPUR3030,Solid - Purple - Cushion Cover - 30 x 30 cm (KT1341A),EUR,105,0,91.35,0.87,12/20/2017
4558,0edac109-ff52-4f2d-9e3f-fa2bdb33e337,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,364a8639-1977-4baa-a992-16be9657b3b3,FLCUOSAKAMULTISTRIP,Floor Cushions - Osaka Multi Stripes - 40 x 40cm (CU1162),EUR,80,0,282.4,3.53,12/20/2017
4559,c3f56434-469d-488c-b729-ffb43e3df526,fdc00182-f9d7-4a3d-a41d-e07faeb6f00d,6ca4ac1a-ae4f-4360-8975-f7e9f498ea80,200DEEPFITRED-D,200TC - Deep Fitted Sheet - Red - Double - Plain (BL1116B),EUR,61,0,549,9,12/20/2017
4560,65c42f34-e7ec-421e-b4ac-07a5f6f012f7,965cafbc-1e15-4e1f-a763-7a4854779570,885ac0fa-7d20-4ad1-a5a0-759d25e26428,SEERSUDSBLK-S,Seersucker - Duvet Set - Black - Single (BL1352A),GBP,2,3.3,19.8,8.25,12/12/2017
4561,e01de778-e35c-4b34-a9c4-63961a96b4f0,965cafbc-1e15-4e1f-a763-7a4854779570,60880641-9789-492f-9fd2-1713fd5da111,INDFLATCRE-K,Indulgence - Flat Sheet - Cream - King (BL1365C),GBP,3,4.62,27.72,7.7,2/8/2018
4562,08c224f4-9db5-46b6-963d-b6d753d9a470,965cafbc-1e15-4e1f-a763-7a4854779570,8270d181-d0e6-44ae-824a-9192176a9f50,FLOBSWHT-S,Bedspread - Florentina - White - Single (180 x 260 cm) (SF1789A),GBP,2,5.14,30.84,12.85,12/12/2017
4563,402f5c41-f551-4ded-9f53-fb0fdf8f9705,965cafbc-1e15-4e1f-a763-7a4854779570,f29afabd-f782-4bdf-874c-c9098fdcb855,ARIBSCRE-K,Bedspread - Ariana - Cream - King (260 x 260 cm) (SF1788C),GBP,2,7,42,17.5,12/12/2017
4564,94391d37-7047-409e-b772-0c5320015446,f1d59d21-715b-414f-bd25-0a559b4dae15,c31eb557-44b6-48ab-ae46-6891abe5e147,NOBEDWHT-D,New Orleans - Bed Frame - White - Double (FR1473B),GBP,3,0,0,0,2/4/2018
4565,5ca357d9-5199-47d3-8dad-0f6bf82e7a23,f1d59d21-715b-414f-bd25-0a559b4dae15,c087088c-1dc7-4bc9-8146-82c6f7c775c3,NOWARDHON,New Orleans - Wardrobe - Honey (FR1478),GBP,8,0,0,0,2/4/2018
4566,9192858f-d39c-4c7c-b2ae-1154202e61be,f1d59d21-715b-414f-bd25-0a559b4dae15,4f530b8e-36de-4aad-89a7-c981272946c8,VIDICHAIRNAV,Vidia - Velvet Arm Chair - Navy (FR1434),GBP,9,0,0,98.51,2/4/2018
4567,a9597f77-03a7-4b5d-844e-11e5d1947e27,f1d59d21-715b-414f-bd25-0a559b4dae15,7142d6ef-3bd1-4fcb-bf29-1c8af25e53d4,DAKWARDOAK,Dakota - Wardrobe - Oak Shade (FR1463),GBP,4,0,0,0,2/4/2018
4568,4b765237-d8ee-4c71-9206-12d62d995820,f1d59d21-715b-414f-bd25-0a559b4dae15,83e32ae7-3978-4adb-b3a4-690d2b345fb4,VIDICHAIRSAG,Vidia - Velvet Arm Chair - Sage Green (FR1432),GBP,6,0,0,98.51,2/4/2018
4569,02a668fb-5842-4e74-9a99-1419f4e1a722,f1d59d21-715b-414f-bd25-0a559b4dae15,2bf778f9-0dac-43fd-8595-c7d89f902ef6,INDRCOFFDRK,Industrial - Round Coffee Table - 90 Cm - Dark Wood (FR1416),EUR,50,0,0,48.84,2/23/2018
4570,42e5d929-a88d-4589-ac11-14657c1a1bf9,f1d59d21-715b-414f-bd25-0a559b4dae15,50c1ab65-9496-4813-82a3-dc476d2a7262,MANBSIDEDARK,Mangat - Bedside Table - Dark Shade (FR1466),GBP,2,0,0,56.52,2/4/2018
4571,7f748424-fe95-4b8a-a2cb-165818422ce7,f1d59d21-715b-414f-bd25-0a559b4dae15,072cfb8a-facb-4ec2-b1e2-b98d7d4426a3,NOBEDHON-K,New Orleans - Bed Frame - Honey - King (FR1472C),GBP,6,0,0,0,2/4/2018
4572,08a59101-656c-4e57-ad43-170d786ac95a,f1d59d21-715b-414f-bd25-0a559b4dae15,3a55259b-bbea-46a8-8dcd-0209be323f33,MARICHAIRBIS,Marrie - Velvet Arm Chair - Biscotti (FR1440),GBP,6,0,0,161.19,2/4/2018
4573,1ac867a3-8959-41fe-b2ad-1ee03c5dfc63,f1d59d21-715b-414f-bd25-0a559b4dae15,e1979b25-38b4-4b39-9625-03177b6ec620,DAKBEDDRAWERDARK-S,Dakota - Bed Frame With Drawers - Dark Shade - Single (FR1460A),EUR,5,0,0,151.67,2/4/2018
4574,6bce0390-eaa7-4f3f-af57-21157c976df6,f1d59d21-715b-414f-bd25-0a559b4dae15,70a4e895-cde7-49d5-8c2a-df8420d32af5,BS-JEN-OAK,Bar Stool - Jens - Oak (FR1386),GBP,24,0,0,33.78,12/22/2017
4575,376c61f5-3215-4a1f-94e7-21e693c8cb4c,f1d59d21-715b-414f-bd25-0a559b4dae15,a27eaa53-cdcd-4e00-b76a-e77d5d49a8f4,BS-ERN-RED,Bar Stool - Ernest - Red (FR1392),GBP,9,0,0,33.33,3/1/2018
4576,b8d3dc4b-bd28-4df8-ac80-224d4c2b2e98,f1d59d21-715b-414f-bd25-0a559b4dae15,e681104f-fc6f-452c-9883-187d09657c1a,VIDICHAIRDGRY,Vidia - Velvet Arm Chair - Dark Grey Pewter (FR1438),GBP,9,0,0,98.51,2/4/2018
4577,ac0309c9-53bd-4e9c-b024-2875c116f871,f1d59d21-715b-414f-bd25-0a559b4dae15,f866ead4-f70d-40e8-a433-893bdea5cfd0,FU0071,Mangat - Console Bookcase - DARK (FR1195),GBP,5,0,0,0,2/4/2018
4578,a3551c22-e14f-4a7c-8f14-2bf1f6c63694,f1d59d21-715b-414f-bd25-0a559b4dae15,1c206a99-c150-4d19-8c03-c98662a1192f,DAKNEST5,Dakota - Nest of 5 Japanese Tables - Dark (FR1409),EUR,15,0,0,113.09,2/4/2018
4579,cdc1e029-1200-4430-8140-3ca2e8753340,f1d59d21-715b-414f-bd25-0a559b4dae15,e8f7b950-dc86-491f-8064-1b1c70253fa0,TAKDESKSML,Takhat - Desk - Small (FR1453),GBP,10,0,0,113.51,12/22/2017
4580,484c2d8d-d2b5-4b3b-b84c-40f9d284a858,f1d59d21-715b-414f-bd25-0a559b4dae15,0f576951-cf32-476f-9aa6-5ef00d036d70,NOBSIDEHON,New Orleans - Bedside Table - Honey (FR1474),GBP,20,0,0,0,2/4/2018
4581,5584a210-b00d-4fb5-8849-426049b61021,f1d59d21-715b-414f-bd25-0a559b4dae15,df11049b-688d-4e61-91c1-f19b265904b1,BS-PIE-YELL,Bar Stool - Piet - Yellow (FR1401),GBP,9,0,0,32.86,2/4/2018
4582,b582e481-ff83-4423-95ff-43f0e95afdec,f1d59d21-715b-414f-bd25-0a559b4dae15,25394eb2-30e8-4e49-b348-58f46c483304,DAKDESKLRGOK,Dakota - Desk - Large - Oak Shade (FR1450),GBP,10,0,0,169.22,2/23/2018
4583,cdccfda2-4a03-42c7-9774-469224f9be89,f1d59d21-715b-414f-bd25-0a559b4dae15,327f1414-c894-466c-8b32-556775df639b,MARICHAIRGRP,Marrie - Velvet Arm Chair - Grape (FR1446),GBP,4,0,0,161.19,2/4/2018
4584,1eb82101-447f-43f3-b000-512f1e10debd,f1d59d21-715b-414f-bd25-0a559b4dae15,f0f7fac0-4c49-467d-8277-76099891c498,RONJCHAIRNAV,Ronja - Velvet Arm Chair - Navy (FR1428),GBP,4,0,0,141.79,2/4/2018
4585,a2342fd7-07e0-4f03-bafb-5298b963076a,f1d59d21-715b-414f-bd25-0a559b4dae15,cb4e9881-7c4b-462b-8abb-55ddb8133e82,VIDICHAIRGRP,Vidia - Velvet Arm Chair -Grape (FR1439),GBP,4,0,0,98.51,2/4/2018
4586,da561c34-6dce-4681-8256-5787ed24f78d,f1d59d21-715b-414f-bd25-0a559b4dae15,a73121cf-b39c-41a4-87bb-7e297bb090c7,ALMAMEDDVDTWR,Dakota - DVD Tower - Dark (FR1281),GBP,10,0,0,0,2/4/2018
4587,97c66bf7-83f9-443c-8694-5d003e476d71,f1d59d21-715b-414f-bd25-0a559b4dae15,810bd3b7-1371-4451-b6e7-71195e3e2624,MANWARDOAK,Mangat - Wardrobe - Oak Shade (FR1471),GBP,4,0,0,253.42,2/4/2018
4588,4d68a1a5-a165-4de3-bf9b-61c0395fb0f2,f1d59d21-715b-414f-bd25-0a559b4dae15,5c8bb4c5-740f-4598-850d-2475b8ec0112,DAKBEDDRAWEROAK-SK,Dakota - Bed Frame With Drawers - Oak Shade - Super King (FR1461D),GBP,4,0,0,0,2/4/2018
4589,fd29e2f5-1338-4bfd-8003-65dcd2ba795d,f1d59d21-715b-414f-bd25-0a559b4dae15,cba937a3-a33e-48bb-a385-ceb8b9969551,MANWARDDARK,Mangat - Wardrobe - Dark Shade (FR1470),GBP,6,0,0,253.42,2/4/2018
4590,7a79868f-8ce8-4d72-9fcd-67f78f949cf7,f1d59d21-715b-414f-bd25-0a559b4dae15,82f82bd2-d214-4c79-bf81-28d996284b85,TAKDESKLRG,Takhat - Desk - Large (FR1454),GBP,10,0,0,145.95,12/22/2017
4591,9985be17-471a-40cc-a9d3-68b2345fe165,f1d59d21-715b-414f-bd25-0a559b4dae15,01d9d60f-b7e2-4ead-a53f-21699acdc3e0,NOBEDWHT-SK,New Orleans - Bed Frame - White - Super King (FR1473D),GBP,4,0,0,0,2/4/2018
4592,c31b36fe-baec-4491-8565-6c7955ccd2cd,f1d59d21-715b-414f-bd25-0a559b4dae15,00c89c1a-2a37-4d9b-aae1-314798f7c5e4,NOBEDHON-SK,New Orleans - Bed Frame - Honey - Super King (FR1472D),GBP,6,0,0,0,2/4/2018
4593,bedfb05d-9fba-402b-8157-778a2d7834e0,f1d59d21-715b-414f-bd25-0a559b4dae15,bc5911dc-caa6-47bd-9efe-eb289d2f7b69,BS-PIE-BLU,Bar Stool - Piet - Blue (FR1396),GBP,4,0,0,32.86,2/4/2018
4594,022e659b-5e10-486b-bf48-78c8cc365965,f1d59d21-715b-414f-bd25-0a559b4dae15,65f7e752-401a-4f83-9a98-ddc635ceeb99,NOBEDWHT-S,New Orleans - Bed Frame - White - Single (FR1473A),GBP,2,0,0,0,2/4/2018
4595,b5474511-5fad-410d-8860-7cbe51020eb2,f1d59d21-715b-414f-bd25-0a559b4dae15,b8a12b58-6266-4833-81dd-2d2665e7db1c,FU0072,Mangat - Telephone Table - DARK (FR1204),GBP,9,0,0,56.23,2/23/2018
4596,f741125b-d708-4161-bcd9-7dbe4924084e,f1d59d21-715b-414f-bd25-0a559b4dae15,2a8808b5-bf62-4665-99f6-1637b9ea0746,VIDICHAIRESBLU,Vidia - Velvet Arm Chair - Duck Egg Blue (FR1437),GBP,6,0,0,98.51,2/4/2018
4597,cf7b90fa-fff0-40cf-892b-801b228787ec,f1d59d21-715b-414f-bd25-0a559b4dae15,26752789-a9d4-439e-a6f4-ba2f2544107e,NOBEDHON-D,New Orleans - Bed Frame - Honey - Double (FR1472B),GBP,5,0,0,0,2/4/2018
4598,5076f1f9-83fc-4b84-9503-863e39d1d77a,f1d59d21-715b-414f-bd25-0a559b4dae15,4971bb84-4055-4d21-b5bb-963d413c5887,RONJCHAIRESBLU,Ronja - Velvet Arm Chair - Duck Egg Blue (FR1427),GBP,4,0,0,141.79,2/4/2018
4599,75008b50-5286-4529-bf7d-8788a516361c,f1d59d21-715b-414f-bd25-0a559b4dae15,4b38093f-2912-4f49-b71e-968f8ab2110f,DAKBEDDRAWERDARK-SK,Dakota - Bed Frame With Drawers - Dark Shade - Super King (FR1460D),GBP,8,0,0,0,2/4/2018
4600,f98449e5-ee5a-4f4a-abf3-8dacca04b493,f1d59d21-715b-414f-bd25-0a559b4dae15,b633f150-d773-4f83-847b-ff86b0cad908,NODRESSWHT,New Orleans - Dressing Table / Chest of Drawers - White (FR1477),GBP,5,0,0,0,2/4/2018
4601,35cea887-9a89-4817-970c-9251b5ab60e1,f1d59d21-715b-414f-bd25-0a559b4dae15,a6e38fbb-92e1-41fc-8750-380e15ce09eb,COLBSIDE,Columbus - Bedside Table 1 Drawer (FR1457),GBP,22,0,0,57.3,2/23/2018
4602,b1a87400-7d10-4bf5-acfa-95579ecb425c,f1d59d21-715b-414f-bd25-0a559b4dae15,a4ade574-9ff8-4111-9e14-bc51939b4a74,DISDAKEBOOKOK,Dakota - E shaped Book Case - Oak Shade (FR1159),GBP,5,0,0,37.36,2/4/2018
4603,ad426ea0-ffbd-4fb3-9a5d-9b1f973d68b5,f1d59d21-715b-414f-bd25-0a559b4dae15,e7e665cb-c4b9-4806-8a6c-17818ca4f30f,RONJCHAIRDGRY,Ronja - Velvet Arm Chair - Dark Grey Pewter (FR1431),GBP,4,0,0,141.79,2/4/2018
4604,b33f4367-81ee-41ea-8998-9c95d89057b6,f1d59d21-715b-414f-bd25-0a559b4dae15,3bd827fa-c9ca-402f-b72c-b42ebda60a7b,DAKDESKSMLOK,Dakota - Desk - Small - Oak Shade (FR1449),GBP,10,0,0,113.68,1/5/2018
4605,2c4872dc-6924-48a9-bdf8-9f025bd35c34,f1d59d21-715b-414f-bd25-0a559b4dae15,119de996-f1a3-4a60-a0b0-d50cbd4bdcc8,NOWARDWHT,New Orleans - Wardrobe - White (FR1479),GBP,4,0,0,0,2/4/2018
4606,f456f6b2-69ab-4a80-a1b3-a22958d00e58,f1d59d21-715b-414f-bd25-0a559b4dae15,22953bf2-02a8-492d-8506-052da644336f,COLWARD,Columbus - Wardrobe (FR1459),EUR,8,0,0,192.28,2/4/2018
4607,fc73349b-c070-4981-a3a4-a54681861f75,f1d59d21-715b-414f-bd25-0a559b4dae15,0d2c5871-ce7e-4fac-8b51-c0a64e03da77,CUBENESTNAT,Cube - Nest of Three Tables - Natural Wood (FR1407),GBP,11,0,0,43.75,2/4/2018
4608,e48006c4-e584-4ee4-8b7c-a57ec99e7301,f1d59d21-715b-414f-bd25-0a559b4dae15,de097ad0-ef89-4a97-bd58-6cc977c81d57,RONJCHAIRBIS,Ronja - Velvet Arm Chair - Biscotti (FR1426),GBP,2,0,0,141.79,2/4/2018
4609,70033fc4-32ab-41d4-8495-a88aceb95e44,f1d59d21-715b-414f-bd25-0a559b4dae15,db18550e-b703-41c0-ae17-abfb1ccb1e1a,INDRCOFFNAT,Industrial - Round Coffee Table - 90 Cm - Natural Wood (FR1417),EUR,30,0,0,48.84,2/4/2018
4610,f188d41a-4f2e-4d30-9860-a9186bf07dcd,f1d59d21-715b-414f-bd25-0a559b4dae15,0f6285c6-fe0f-4075-b17a-2499da0cc979,BS-PIE-RED,Bar Stool - Piet - Red (FR1400),GBP,4,0,0,32.86,2/4/2018
4611,cb6e15b3-051e-4229-9648-aa7562614bc0,f1d59d21-715b-414f-bd25-0a559b4dae15,016e7aad-92fc-416b-b089-bcd39a5e83f1,COLDRESS,Columbus - Dressing Table / Chest of Drawers (FR1458),EUR,10,0,0,143.96,1/5/2018
4612,c46feacd-e513-450b-9025-b36de5f34178,f1d59d21-715b-414f-bd25-0a559b4dae15,82ea0a71-0325-4efc-98e4-b09e39ab9f24,RONJCHAIRSGRY,Ronja - Velvet Arm Chair - Silver Grey (FR1429),GBP,8,0,0,141.79,2/4/2018
4613,cf3a4c11-fbc8-4cd8-b5a1-b467ebc5e3df,f1d59d21-715b-414f-bd25-0a559b4dae15,bf2ba2e0-8af6-4d66-ad1c-477aa4073ad8,MANBSIDEOAK,Mangat - Bedside Table - Oak Shade (FR1467),GBP,2,0,0,56.52,2/4/2018
4614,32f4bf38-8c7c-412d-9ca5-b542df0657cf,f1d59d21-715b-414f-bd25-0a559b4dae15,0fdfb99e-829b-41a3-b8f6-b46f8ecde590,NODRESSHON,New Orleans - Dressing Table / Chest of Drawers - Honey (FR1476),GBP,10,0,0,0,2/4/2018
4615,aff9ab0b-552d-40dc-b975-b9d50c7eb742,f1d59d21-715b-414f-bd25-0a559b4dae15,233f072c-4344-4247-a67d-3024b6853dc1,MARICHAIRDGRY,Marrie - Velvet Arm Chair - Dark Grey Pewter (FR1445),GBP,14,0,0,161.19,2/4/2018
4616,d7852aca-9e12-4137-bfce-c0cb0a0f4c58,f1d59d21-715b-414f-bd25-0a559b4dae15,a593a816-0fdf-4e33-b9ac-79d010f5b122,NOBEDHON-S,New Orleans - Bed Frame - Honey - Single (FR1472A),GBP,3,0,0,0,2/4/2018
4617,6ad23482-0beb-4327-b92b-c111aab9e07f,f1d59d21-715b-414f-bd25-0a559b4dae15,5633d7f0-766f-4ea8-b673-702a444facc2,DAKDESKLRGDS,Dakota - Desk - Large - Dark Shade (FR1448),GBP,20,0,0,169.22,2/23/2018
4618,a196437c-c885-4c30-8628-c285028f874e,f1d59d21-715b-414f-bd25-0a559b4dae15,07eba106-954b-46e1-a4cb-4509136ed5bc,DAKDESKSMLDS,Dakota - Desk - Small - Dark Shade (FR1447),GBP,20,0,0,113.68,1/5/2018
4619,21c982a3-234a-470c-a637-c57805e73f35,f1d59d21-715b-414f-bd25-0a559b4dae15,510a8273-52b6-471b-82d6-bc2253b61146,DAKBEDDRAWEROAK-K,Dakota - Bed Frame With Drawers - Oak Shade - King (FR1461C),GBP,4,0,0,0,2/4/2018
4620,0d6290dc-6fa0-453a-ac92-c710c3eeaa07,f1d59d21-715b-414f-bd25-0a559b4dae15,74331116-c565-4e7c-8095-93168ec0becc,NOBEDWHT-K,New Orleans - Bed Frame - White - King (FR1473C),GBP,4,0,0,0,2/4/2018
4621,65d777ec-6ef4-4ff0-90cc-c96ba981af99,f1d59d21-715b-414f-bd25-0a559b4dae15,fb82eb68-1ddf-40a9-b3b3-3e3ab035a6c9,DAKBEDDRAWEROAK-D,Dakota - Bed Frame With Drawers - Oak Shade - Double (FR1461B),GBP,6,0,0,0,2/4/2018
4622,6e6f887a-50f8-4f76-81b5-cd6c7a4ae346,f1d59d21-715b-414f-bd25-0a559b4dae15,e9294959-1a50-48a1-bece-935bd7167ec3,TKTBED-D,Takhat - Bed Frame - Double (FR1480B),EUR,7,0,0,173.52,2/4/2018
4623,62cca739-9f18-4c59-94b3-d01add21474d,f1d59d21-715b-414f-bd25-0a559b4dae15,b3845f52-df48-435a-9b5d-fe5601f3966b,TKTDRUMCHEST,Takhat - Drum Chest with Jali Doors (FR1221),GBP,5,0,0,0,2/4/2018
4624,bde1e53a-bf80-48c4-81ff-d2b429dddbc4,f1d59d21-715b-414f-bd25-0a559b4dae15,89b59da2-ac16-49bd-b0ab-35ebd7987aa4,VIDICHAIRSBLU,Vidia - Velvet Arm Chair - Sky Blue (FR1433),GBP,6,0,0,98.51,2/4/2018
4625,2dc7300a-4003-4db8-b779-dfaf202b81f1,f1d59d21-715b-414f-bd25-0a559b4dae15,eb513100-fec1-4e3c-92b1-e6154ace964b,NOBSIDEWHT,New Orleans - Bedside Table - White (FR1475),GBP,10,0,0,0,2/4/2018
4626,cf05899d-a60d-4752-8c8a-e08ca58453cc,f1d59d21-715b-414f-bd25-0a559b4dae15,893e9631-c9b8-4438-9f24-41a139c57676,VIDICHAIRBIS,Vidia - Velvet Arm Chair - Biscotti (FR1436),GBP,6,0,0,98.51,2/4/2018
4627,c199106f-b386-48b4-ad7a-e3e7251236d4,f1d59d21-715b-414f-bd25-0a559b4dae15,e5e6d1e3-ee93-4a49-bb0c-0723010bcdc9,TKTBSIDE,Takhat - Bedside Table (Jali Door) (FR1481),GBP,2,0,0,0,2/4/2018
4628,469aea2a-9f73-4ef8-9fdd-e643698c6a98,f1d59d21-715b-414f-bd25-0a559b4dae15,d47ba679-a134-4184-bb4f-8fdcbc71e7ab,RONJCHAIRDMRN,Ronja - Velvet Arm Chair - Maroon (FR1430),GBP,4,0,0,141.79,2/4/2018
4629,ca3ba914-a46c-453e-9eb4-eb90357bc933,f1d59d21-715b-414f-bd25-0a559b4dae15,25499759-f8d5-45d5-9037-cda9a870c266,TKTNESTOF3,Takhat - Nest of 3 Tables (FR1224),EUR,15,0,0,0,2/4/2018
4630,d53a70e4-96f4-42e1-8b05-f12e337bc92c,f1d59d21-715b-414f-bd25-0a559b4dae15,293fd984-bbbd-48ac-840e-8d1fddd7c998,DAKBEDDRAWERDARK-D,Dakota - Bed Frame With Drawers - Dark Shade - Double (FR1460B),GBP,8,0,0,0,2/4/2018
4631,3db8213a-dc53-4671-ac12-f89679683c35,f1d59d21-715b-414f-bd25-0a559b4dae15,0f6c10a0-c42b-4449-a456-a51d0d50516e,DAKBEDDRAWEROAK-S,Dakota - Bed Frame With Drawers - Oak Shade - Single (FR1461A),GBP,2,0,0,0,2/4/2018
4632,19b5c352-c6c1-48fb-9d4b-fc7f38b10dc4,f1d59d21-715b-414f-bd25-0a559b4dae15,4a404b31-2aed-4d0f-a515-048a01f7dfc0,CUBENESTDRK,Cube - Nest of Three Tables - Dark Wood (FR1406),GBP,35,0,0,43.75,2/4/2018
4633,c1743d32-2154-4420-b9ac-fda9e4c7a802,f1d59d21-715b-414f-bd25-0a559b4dae15,4a1130c4-416d-4097-87b0-23a4b073bfb6,DAKWARDDARK,Dakota - Wardrobe - Dark Shade (FR1462),GBP,8,0,0,0,2/4/2018
4634,77b6977f-aba2-465a-90c9-ff2e55375869,f1d59d21-715b-414f-bd25-0a559b4dae15,7f08ab29-5a2f-491f-8894-0e9ba19e97e6,DAKBEDDRAWERDARK-K,Dakota - Bed Frame With Drawers - Dark Shade - King (FR1460C),GBP,8,0,0,0,2/4/2018
4635,3838c480-f291-4167-8cbf-04252c81ffd8,dda61433-8ba9-405e-9d15-3576307ace42,69424b00-e2e1-4770-adec-e93bdecba1a4,SOF00202NAT,Sandra  - Sofa Cover - Linen - 2 Seater,GBP,11,36.85,221.1,16.75,2/27/2018
4636,46a4f4de-dc60-430a-a2f2-0e8862abfc55,dda61433-8ba9-405e-9d15-3576307ace42,06b66d71-6639-47f2-84a7-b143ddcd35ad,SOF00208NAT,Sandra  - Wing Chair Cover - Linen - 1 Seater,GBP,12,39.6,237.6,16.5,3/6/2018
4637,79efbbc4-794d-43ef-830a-13c23d0a06c9,dda61433-8ba9-405e-9d15-3576307ace42,0c891016-74a2-4568-a687-bfd54fb7f451,SOF00203BEI,Sandra  - Sofa Cover - Beige - 3 Seater,GBP,10,37,222,18.5,2/27/2018
4638,71212c39-7b2e-4bd9-a7eb-14d340230f36,dda61433-8ba9-405e-9d15-3576307ace42,52dd62a3-5de8-4310-b077-2fe5a44ed8dd,SOF00202BEI,Sandra  - Sofa Cover - Beige - 2 Seater,GBP,11,36.85,221.1,16.75,2/1/2018
